YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,WHEELS_OFF,SCHEDULED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,SCHEDULED_ARRIVAL,ARRIVAL_TIME,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,EV,6015,N14998,GSO,IAD,1012,0958,1007,65,46,239,1053,1117,1058,0,0,,,,,,
2015,1,1,4,F9,1047,N925FR,MDT,MCO,1012,1001,1011,144,127,851,1218,1236,1226,0,0,,,,,,
2015,1,1,4,B6,1081,N193JB,BOS,RIC,1013,1003,1017,113,88,474,1145,1206,1148,0,0,,,,,,
2015,1,1,4,EV,4388,N14568,EWR,JAX,1013,1012,1027,153,130,820,1237,1246,1242,0,0,,,,,,
2015,1,1,4,OO,6416,N740SK,SNA,SFO,1013,1013,1022,93,65,372,1127,1146,1131,0,0,,,,,,
2015,1,1,4,EV,5597,N752EV,ATL,LFT,1014,1013,1023,111,89,503,1052,1105,1057,0,0,,,,,,
2015,1,1,4,OO,5225,N789SK,IAH,BFL,1014,1045,1057,234,188,1428,1205,1208,1210,0,0,,,,,,
2015,1,1,4,UA,219,N779UA,ORD,HNL,1015,1011,1034,554,519,4243,1513,1529,1526,0,0,,,,,,
2015,1,1,4,US,1766,N721UW,IAH,CLT,1015,1008,1027,142,111,912,1318,1337,1337,0,0,,,,,,
2015,1,1,4,US,1850,N558UW,MCO,PHL,1015,1015,1033,142,114,861,1227,1237,1231,0,0,,,,,,
2015,1,1,4,UA,552,N831UA,IAH,ORD,1015,1017,1039,156,114,925,1233,1251,1245,0,0,,,,,,
2015,1,1,4,UA,690,N548UA,DEN,ORD,1015,1025,1043,146,104,888,1327,1341,1337,0,0,,,,,,
2015,1,1,4,VX,334,N838VA,LAX,FLL,1015,1012,1021,285,265,2342,1746,1800,1759,0,0,,,,,,
2015,1,1,4,WN,716,N931WN,ATL,MKE,1015,1040,1052,125,98,669,1130,1120,1135,0,0,,0,0,15,0,0
2015,1,1,4,WN,464,N626SW,BDL,BWI,1015,1011,1021,80,56,283,1117,1135,1120,0,0,,,,,,
2015,1,1,4,WN,1370,N967WN,BWI,ATL,1015,1008,1015,120,95,577,1150,1215,1156,0,0,,,,,,
2015,1,1,4,WN,4300,N617SW,BWI,DAY,1015,1007,1018,95,80,406,1138,1150,1142,0,0,,,,,,
2015,1,1,4,WN,801,N449WN,BWI,DTW,1015,1009,1022,95,74,409,1136,1150,1142,0,0,,,,,,
2015,1,1,4,WN,1349,N340LV,BWI,MHT,1015,1013,1028,80,59,377,1127,1135,1130,0,0,,,,,,
2015,1,1,4,WN,662,N258WN,DAL,LAX,1015,1026,1046,205,179,1246,1145,1140,1153,0,0,,,,,,
2015,1,1,4,WN,3488,N8623F,DEN,BNA,1015,1011,1028,145,114,1014,1322,1340,1330,0,0,,,,,,
2015,1,1,4,WN,706,N8613K,DEN,BOS,1015,1012,1025,230,181,1754,1526,1605,1532,0,0,,,,,,
2015,1,1,4,WN,757,N500WR,DEN,MCO,1015,1027,1045,205,184,1546,1549,1540,1555,0,0,,3,0,12,0,0
2015,1,1,4,WN,678,N7752B,DEN,ONT,1015,1013,1026,135,105,819,1111,1130,1116,0,0,,,,,,
2015,1,1,4,WN,944,N8630B,DEN,STL,1015,1015,1032,115,90,770,1302,1310,1307,0,0,,,,,,
2015,1,1,4,WN,442,N759GS,LAS,PHX,1015,1013,1027,65,51,255,1218,1220,1225,0,0,,,,,,
2015,1,1,4,WN,752,N743SW,MDW,CMH,1015,1011,1018,65,45,283,1203,1220,1207,0,0,,,,,,
2015,1,1,4,WN,688,N242WN,MDW,PVD,1015,1010,1021,120,98,842,1259,1315,1303,0,0,,,,,,
2015,1,1,4,WN,591,N966WN,MKE,LAX,1015,1016,1026,275,244,1756,1230,1250,1241,0,0,,,,,,
2015,1,1,4,WN,1667,N8326F,PHX,MSY,1015,1015,1040,170,150,1300,1410,1405,1415,0,0,,,,,,
2015,1,1,4,WN,1586,N446WN,RNO,LAS,1015,1010,1027,70,56,345,1123,1125,1132,0,0,,,,,,
2015,1,1,4,WN,1152,N651SW,STL,DAL,1015,1021,1030,105,91,546,1201,1200,1207,0,0,,,,,,
2015,1,1,4,WN,912,N433LV,STL,HOU,1015,1028,1036,130,114,687,1230,1225,1233,0,0,,,,,,
2015,1,1,4,WN,139,N392SW,STL,OKC,1015,1010,1020,95,79,462,1139,1150,1143,0,0,,,,,,
2015,1,1,4,WN,3660,N638SW,STL,TUL,1015,1010,1018,75,63,351,1121,1130,1127,0,0,,,,,,
2015,1,1,4,WN,229,N712SW,TPA,BWI,1015,1013,1020,135,110,842,1210,1230,1213,0,0,,,,,,
2015,1,1,4,UA,1230,N38417,IAH,MCO,1015,1022,1039,138,105,854,1324,1333,1332,0,0,,,,,,
2015,1,1,4,US,428,N546UW,DEN,CLT,1015,1011,1034,186,144,1337,1458,1521,1506,0,0,,,,,,
2015,1,1,4,US,453,N806AW,DTW,CLT,1015,1015,1030,111,70,500,1140,1206,1156,0,0,,,,,,
2015,1,1,4,AA,120,N3GYAA,LAS,JFK,1015,1057,1118,300,242,2248,1820,1815,1834,0,0,,0,0,1,18,0
2015,1,1,4,AA,112,N857AA,DEN,MIA,1015,1017,1036,224,199,1709,1555,1559,1606,0,0,,,,,,
2015,1,1,4,AA,172,N791AA,LAX,JFK,1015,1007,1019,330,275,2475,1754,1845,1805,0,0,,,,,,
2015,1,1,4,AA,1240,N434AA,SJC,DFW,1015,1013,1025,205,185,1438,1530,1540,1542,0,0,,,,,,
2015,1,1,4,AA,1271,N3FYAA,DFW,SNA,1015,1109,1133,195,165,1205,1218,1130,1221,0,0,,0,0,51,0,0
2015,1,1,4,AA,1650,N397AA,MCO,MIA,1015,1011,1027,71,39,192,1106,1126,1114,0,0,,,,,,
2015,1,1,4,AS,760,N546AS,SAN,MCO,1015,1009,1021,274,247,2149,1728,1749,1749,0,0,,,,,,
2015,1,1,4,AS,857,N537AS,SAN,LIH,1015,1020,1039,382,359,2676,1438,1437,1444,0,0,,,,,,
2015,1,1,4,B6,728,N804JB,MCO,EWR,1015,1011,1029,157,125,937,1234,1252,1240,0,0,,,,,,
2015,1,1,4,B6,1334,N346JB,SJU,MCO,1015,1011,1021,188,159,1189,1200,1223,1202,0,0,,,,,,
2015,1,1,4,B6,1667,N228JB,BOS,CHS,1015,1007,1030,158,137,818,1247,1253,1255,0,0,,,,,,
2015,1,1,4,DL,404,N6701,JFK,LAS,1015,1014,1032,351,319,2248,1251,1306,1258,0,0,,,,,,
2015,1,1,4,DL,1069,N981DL,OMA,ATL,1015,1013,1034,129,97,821,1311,1324,1324,0,0,,,,,,
2015,1,1,4,DL,1172,N688DL,ATL,EGE,1015,1016,1030,222,184,1312,1134,1157,1138,0,0,,,,,,
2015,1,1,4,DL,2183,N904DL,ORD,ATL,1015,1035,1049,116,82,606,1311,1311,1315,0,0,,,,,,
2015,1,1,4,DL,2380,N908DA,JAX,ATL,1015,1011,1019,75,45,270,1104,1130,1109,0,0,,,,,,
2015,1,1,4,DL,2496,N302DQ,SAV,ATL,1015,1015,1026,73,40,214,1106,1128,1110,0,0,,,,,,
2015,1,1,4,DL,2625,N361NW,ATL,HDN,1015,1013,1028,225,197,1340,1145,1200,1149,0,0,,,,,,
2015,1,1,4,DL,171,N934DN,PHX,MSP,1015,1021,1046,195,154,1276,1420,1430,1426,0,0,,,,,,
2015,1,1,4,EV,2548,N905EV,BTR,DFW,1015,1021,1030,85,66,383,1136,1140,1146,0,0,,,,,,
2015,1,1,4,EV,4251,N11121,DEN,CMH,1015,1021,1041,164,129,1154,1450,1459,1456,0,0,,,,,,
2015,1,1,4,EV,4201,N16919,DAY,EWR,1015,1011,1020,110,77,533,1137,1205,1143,0,0,,,,,,
2015,1,1,4,EV,4574,N41104,IAH,CLT,1015,1013,1030,143,116,912,1326,1338,1336,0,0,,,,,,
2015,1,1,4,EV,4717,N13553,IAH,CMH,1015,1011,1026,154,119,986,1325,1349,1330,0,0,,,,,,
2015,1,1,4,EV,4732,N21197,IAH,DTW,1015,1014,1042,169,131,1075,1353,1404,1403,0,0,,,,,,
2015,1,1,4,EV,4865,N12530,IAH,BTR,1015,1012,1025,61,38,253,1103,1116,1110,0,0,,,,,,
2015,1,1,4,F9,554,N223FR,SAN,DEN,1015,1015,1027,134,113,853,1320,1329,1327,0,0,,,,,,
2015,1,1,4,F9,138,N931FR,SEA,DEN,1015,1006,1017,148,136,1024,1333,1343,1342,0,0,,,,,,
2015,1,1,4,F9,262,N952FR,SNA,DEN,1015,1015,1023,129,119,846,1322,1324,1327,0,0,,,,,,
2015,1,1,4,HA,25,N392HA,PDX,HNL,1015,1016,1028,360,335,2603,1403,1415,1410,0,0,,,,,,
2015,1,1,4,MQ,2755,N692MQ,LFT,DFW,1015,,,85,,351,,1140,,0,1,B,,,,,
2015,1,1,4,MQ,2758,N939MQ,DFW,ROW,1015,1026,1043,88,76,435,1059,1043,1107,0,0,,13,0,11,0,0
2015,1,1,4,MQ,2784,N658MQ,ORD,BDL,1015,1015,1032,123,90,783,1302,1318,1305,0,0,,,,,,
2015,1,1,4,MQ,3154,N686MQ,VPS,DFW,1015,1010,1022,135,106,641,1208,1230,1221,0,0,,,,,,
2015,1,1,4,MQ,3433,N604MQ,JAN,DFW,1015,1029,1046,95,70,408,1156,1150,1201,0,0,,,,,,
2015,1,1,4,MQ,3624,N637MQ,ORD,CLE,1015,1016,1038,73,48,315,1226,1228,1231,0,0,,,,,,
2015,1,1,4,NK,877,N529NK,ATL,FLL,1015,1029,1037,118,84,581,1201,1213,1208,0,0,,,,,,
2015,1,1,4,OO,6218,N763SK,MMH,SFO,1015,1018,1025,78,40,193,1105,1133,1110,0,0,,,,,,
2015,1,1,4,EV,5789,N16918,IAH,JAN,1015,1011,1019,76,49,351,1108,1131,1114,0,0,,,,,,
2015,1,1,4,OO,5204,N953SW,DEN,DSM,1015,1041,1101,102,72,589,1313,1257,1317,0,0,,0,0,20,0,0
2015,1,1,4,OO,5479,N941SW,ORD,MBS,1015,1005,1020,66,40,222,1200,1221,1204,0,0,,,,,,
2015,1,1,4,OO,6469,N106SY,SLC,ORD,1015,1023,1037,195,165,1250,1422,1430,1425,0,0,,,,,,
2015,1,1,4,UA,1444,N87507,IAH,LAX,1016,1021,1038,224,190,1379,1148,1200,1158,0,0,,,,,,
2015,1,1,4,DL,1952,N915AT,TLH,ATL,1016,1013,1024,69,43,223,1107,1125,1113,0,0,,,,,,
2015,1,1,4,NK,667,N630NK,BWI,DFW,1016,1032,1040,214,201,1217,1301,1250,1311,0,0,,21,0,0,0,0
2015,1,1,4,NK,939,N614NK,IAH,DEN,1016,1047,1059,149,115,862,1154,1145,1205,0,0,,20,0,0,0,0
2015,1,1,4,OO,4972,N967SW,COS,DEN,1016,1007,1021,46,20,73,1041,1102,1105,0,0,,,,,,
2015,1,1,4,OO,4980,N795SK,ORD,MTJ,1016,1010,1022,191,170,1081,1212,1227,1218,0,0,,,,,,
2015,1,1,4,OO,5493,N824AS,BOI,DEN,1016,1041,1101,110,97,649,1238,1206,1245,0,0,,14,0,0,25,0
2015,1,1,4,UA,431,N810UA,IAH,DCA,1017,1014,1029,176,146,1208,1355,1413,1359,0,0,,,,,,
2015,1,1,4,B6,298,N508JB,MCO,LGA,1017,1016,1046,148,125,950,1251,1245,1256,0,0,,,,,,
2015,1,1,4,DL,2513,N966DL,OKC,ATL,1017,1013,1024,115,89,761,1253,1312,1258,0,0,,,,,,
2015,1,1,4,EV,3266,N14991,ROC,ORD,1017,1021,1055,118,101,528,1136,1115,1143,0,0,,28,0,0,0,0
2015,1,1,4,EV,4664,N13965,IAH,LIT,1017,1020,1035,83,53,374,1128,1140,1134,0,0,,,,,,
2015,1,1,4,OO,5431,N472CA,ORD,MKE,1017,1032,1108,48,19,67,1127,1105,1143,0,0,,23,0,15,0,0
2015,1,1,4,UA,572,N410UA,IAH,TPA,1018,1016,1036,124,100,787,1316,1322,1319,0,0,,,,,,
2015,1,1,4,B6,577,N537JB,FLL,SFO,1018,1018,1032,390,339,2583,1311,1348,1324,0,0,,,,,,
2015,1,1,4,EV,4476,N13566,DCA,CLE,1018,0956,1009,88,55,310,1104,1146,1109,0,0,,,,,,
2015,1,1,4,EV,6099,N25134,DEN,SHV,1018,1023,1049,126,109,792,1338,1324,1342,0,0,,13,0,0,5,0
2015,1,1,4,NK,657,N517NK,MSY,IAH,1018,1014,1024,73,63,305,1127,1131,1137,0,0,,,,,,
2015,1,1,4,OO,4969,N970SW,BIL,DEN,1018,1006,1015,90,66,455,1121,1148,1130,0,0,,,,,,
2015,1,1,4,OO,4989,N494CA,BZN,DEN,1018,1024,1035,102,79,524,1154,1200,1204,0,0,,,,,,
2015,1,1,4,OO,7366,N438SW,APN,DTW,1018,,,67,,198,,1125,,0,1,A,,,,,
2015,1,1,4,B6,251,N709JB,BOS,MCO,1019,1147,1202,200,180,1121,1502,1339,1518,0,0,,11,0,15,73,0
2015,1,1,4,EV,4521,N14905,MKE,EWR,1019,1013,1029,129,95,725,1304,1328,1318,0,0,,,,,,
2015,1,1,4,OO,4797,N824SK,SNA,SLC,1019,1009,1019,106,92,588,1251,1305,1258,0,0,,,,,,
2015,1,1,4,UA,202,N212UA,ORD,OGG,1020,1024,1046,555,510,4184,1516,1535,1523,0,0,,,,,,
2015,1,1,4,US,756,N112US,JFK,CLT,1020,1018,1039,120,88,541,1207,1220,1215,0,0,,,,,,
2015,1,1,4,US,887,N170US,RSW,CLT,1020,1014,1028,113,90,600,1158,1213,1205,0,0,,,,,,
2015,1,1,4,US,1826,N192UW,PHL,PHX,1020,1011,1024,329,324,2075,1348,1349,1353,0,0,,,,,,
2015,1,1,4,US,2044,N948UW,SAT,PHL,1020,1018,1028,203,198,1496,1446,1443,1450,0,0,,,,,,
2015,1,1,4,US,2091,N189UW,DFW,CLT,1020,1048,1103,141,103,936,1346,1341,1353,0,0,,,,,,
2015,1,1,4,WN,1361,N243WN,ATL,SAT,1020,1023,1039,140,141,874,1200,1140,1207,0,0,,27,0,0,0,0
2015,1,1,4,WN,717,N495WN,BNA,BOS,1020,1016,1024,145,116,942,1320,1345,1326,0,0,,,,,,
2015,1,1,4,WN,416,N438WN,BNA,MCO,1020,1014,1022,105,84,616,1246,1305,1255,0,0,,,,,,
2015,1,1,4,WN,740,N790SW,BUR,LAS,1020,1018,1031,60,43,223,1114,1120,1122,0,0,,,,,,
2015,1,1,4,WN,184,N8603F,BWI,BOS,1020,1016,1033,80,61,369,1134,1140,1140,0,0,,,,,,
2015,1,1,4,WN,749,N656SW,DAL,ABQ,1020,1023,1042,110,98,580,1120,1110,1124,0,0,,,,,,
2015,1,1,4,WN,969,N268WN,FLL,MDW,1020,1019,1034,195,169,1166,1223,1235,1229,0,0,,,,,,
2015,1,1,4,WN,510,N247WN,LAS,FNT,1020,1043,1054,225,193,1733,1707,1705,1712,0,0,,,,,,
2015,1,1,4,WN,675,N956WN,LAS,TUS,1020,1029,1038,70,53,365,1231,1230,1236,0,0,,,,,,
2015,1,1,4,WN,1955,N628SW,MCO,BDL,1020,1010,1026,155,138,1050,1244,1255,1248,0,0,,,,,,
2015,1,1,4,WN,1790,N8315C,MCO,ISP,1020,1021,1034,145,125,971,1239,1245,1243,0,0,,,,,,
2015,1,1,4,WN,2131,N213WN,OAK,DEN,1020,1018,1033,145,138,957,1351,1345,1359,0,0,,,,,,
2015,1,1,4,WN,299,N557WN,PHX,LAX,1020,1017,1043,80,60,370,1043,1040,1052,0,0,,,,,,
2015,1,1,4,WN,2258,N918WN,SAN,LAS,1020,1128,1140,75,52,258,1232,1135,1240,0,0,,0,0,6,59,0
2015,1,1,4,WN,1107,N621SW,SJC,LAX,1020,1023,1039,70,53,308,1132,1130,1137,0,0,,,,,,
2015,1,1,4,WN,4207,N603SW,HOU,ECP,1020,1020,1027,95,70,571,1137,1155,1140,0,0,,,,,,
2015,1,1,4,WN,2560,N936WN,HOU,FLL,1020,1018,1029,140,115,957,1324,1340,1327,0,0,,,,,,
2015,1,1,4,WN,1703,N755SA,HOU,TPA,1020,1023,1031,115,101,781,1312,1315,1316,0,0,,,,,,
2015,1,1,4,WN,765,N394SW,ONT,SJC,1020,1019,1029,65,52,333,1121,1125,1125,0,0,,,,,,
2015,1,1,4,UA,1058,N33209,ORD,LAX,1020,1025,1042,273,233,1744,1235,1253,1240,0,0,,,,,,
2015,1,1,4,UA,1577,N33203,DEN,LGA,1020,1031,1047,222,181,1620,1548,1602,1556,0,0,,,,,,
2015,1,1,4,AA,72,N5EKAA,MCO,DFW,1020,1015,1031,175,143,985,1154,1215,1206,0,0,,,,,,
2015,1,1,4,AA,176,N3EPAA,DFW,DCA,1020,1022,1051,160,127,1192,1358,1400,1405,0,0,,,,,,
2015,1,1,4,AA,249,N4WLAA,COS,DFW,1020,1051,1107,110,87,592,1334,1310,1351,0,0,,10,0,0,31,0
2015,1,1,4,AA,1511,N3EUAA,DFW,FLL,1020,,,160,,1119,,1400,,0,1,B,,,,,
2015,1,1,4,AS,85,N764AS,SEA,ANC,1020,1020,1039,223,198,1448,1257,1303,1300,0,0,,,,,,
2015,1,1,4,AS,346,N551AS,SEA,OAK,1020,1016,1035,116,96,671,1211,1216,1215,0,0,,,,,,
2015,1,1,4,AS,843,N585AS,SEA,KOA,1020,1020,1053,380,352,2688,1445,1440,1449,0,0,,,,,,
2015,1,1,4,AA,2495,N482AA,DFW,RNO,1020,1014,1024,210,179,1345,1123,1150,1128,0,0,,,,,,
2015,1,1,4,DL,1260,N926DL,BDL,ATL,1020,1025,1036,160,136,859,1252,1300,1257,0,0,,,,,,
2015,1,1,4,AA,1366,N3LCAA,DFW,TPA,1020,1014,1044,135,114,929,1338,1335,1340,0,0,,,,,,
2015,1,1,4,AA,1452,N3CHAA,ORD,DCA,1020,1013,1030,105,71,612,1241,1305,1246,0,0,,,,,,
2015,1,1,4,DL,2295,N360NB,SAN,SLC,1020,1014,1032,114,89,626,1301,1314,1306,0,0,,,,,,
2015,1,1,4,DL,2418,N975AT,MEM,ATL,1020,1019,1031,76,46,332,1217,1236,1223,0,0,,,,,,
2015,1,1,4,EV,4377,N14953,ORD,JAX,1020,1015,1027,143,110,864,1317,1343,1322,0,0,,,,,,
2015,1,1,4,EV,4587,N14143,IAH,CVG,1020,1018,1031,137,105,871,1316,1337,1321,0,0,,,,,,
2015,1,1,4,EV,4997,N146PQ,CLE,DTW,1020,1018,1039,66,35,95,1114,1126,1118,0,0,,,,,,
2015,1,1,4,EV,6152,N17196,IAH,CHS,1020,1030,1045,137,107,925,1332,1337,1340,0,0,,,,,,
2015,1,1,4,F9,1054,N933FR,SFO,PHX,1020,1013,1031,115,91,651,1302,1315,1309,0,0,,,,,,
2015,1,1,4,MQ,2836,N603MQ,ORD,IND,1020,1026,1108,58,30,177,1238,1218,1241,0,0,,17,0,1,5,0
2015,1,1,4,MQ,2799,N631MQ,ACT,DFW,1020,1011,1019,45,22,89,1041,1105,1055,0,0,,,,,,
2015,1,1,4,MQ,3181,N520MQ,ORD,BUF,1020,1021,1037,83,61,473,1238,1243,1240,0,0,,,,,,
2015,1,1,4,MQ,3671,N692MQ,CMH,ORD,1020,,,95,,296,,1055,,0,1,A,,,,,
2015,1,1,4,NK,448,N611NK,DFW,RSW,1020,1037,1048,148,122,1017,1350,1348,1354,0,0,,,,,,
2015,1,1,4,NK,622,N521NK,RSW,DTW,1020,1011,1019,167,157,1084,1256,1307,1306,0,0,,,,,,
2015,1,1,4,OO,2612,N863AS,LAX,SLC,1020,1021,1042,105,95,590,1317,1305,1321,0,0,,15,0,0,1,0
2015,1,1,4,OO,2626,N862AS,LAX,SAN,1020,1017,1030,50,25,109,1055,1110,1101,0,0,,,,,,
2015,1,1,4,OO,4691,N455SW,GRR,DTW,1020,1015,1035,64,36,120,1111,1124,1114,0,0,,,,,,
2015,1,1,4,B6,717,N337JB,BOS,JFK,1021,1017,1028,72,45,187,1113,1133,1117,0,0,,,,,,
2015,1,1,4,HA,316,N485HA,HNL,OGG,1021,1017,1028,38,21,100,1049,1059,1053,0,0,,,,,,
2015,1,1,4,OO,4644,N806SK,LGB,SLC,1021,1021,1032,111,92,588,1304,1312,1308,0,0,,,,,,
2015,1,1,4,UA,223,N487UA,IAH,DEN,1022,1021,1045,158,113,862,1138,1200,1147,0,0,,,,,,
2015,1,1,4,EV,4112,N11155,IAH,TUL,1022,1023,1050,88,63,429,1153,1150,1200,0,0,,,,,,
2015,1,1,4,EV,4490,N16571,IAH,GSP,1022,1022,1035,126,103,837,1318,1328,1320,0,0,,,,,,
2015,1,1,4,EV,4542,N13538,IAH,HSV,1022,1017,1031,106,77,595,1148,1208,1152,0,0,,,,,,
2015,1,1,4,EV,4634,N16178,IAH,RDU,1022,1021,1049,156,126,1042,1355,1358,1400,0,0,,,,,,
2015,1,1,4,NK,469,N506NK,DFW,LAS,1022,1041,1056,180,146,1055,1122,1122,1128,0,0,,,,,,
2015,1,1,4,OO,4973,N760SK,CVG,ORD,1022,,,81,,265,,1043,,0,1,A,,,,,
2015,1,1,4,EV,4192,N13995,IAH,BNA,1023,1021,1041,112,81,657,1202,1215,1209,0,0,,,,,,
2015,1,1,4,EV,4307,N12528,IAH,GPT,1023,1020,1041,75,52,376,1133,1138,1136,0,0,,,,,,
2015,1,1,4,UA,478,N830UA,LAX,ORD,1024,1028,1037,248,206,1744,1603,1632,1609,0,0,,,,,,
2015,1,1,4,OO,5393,N963SW,MKE,ORD,1025,1100,1120,50,18,67,1138,1115,1148,0,0,,0,0,33,0,0
2015,1,1,4,OO,4585,N440SW,LAN,DTW,1025,1014,1030,56,23,74,1053,1121,1102,0,0,,,,,,
2015,1,1,4,US,1726,N123UW,EWR,CLT,1025,1022,1041,116,85,529,1206,1221,1213,0,0,,,,,,
2015,1,1,4,US,1973,N837AW,TPA,CLT,1025,1018,1029,102,77,507,1146,1207,1152,0,0,,,,,,
2015,1,1,4,WN,1624,N427WN,DAL,SAN,1025,1029,1037,190,170,1182,1127,1135,1133,0,0,,,,,,
2015,1,1,4,WN,855,N670SW,HOU,ABQ,1025,1025,1034,130,114,759,1128,1135,1132,0,0,,,,,,
2015,1,1,4,WN,1517,N925WN,LAS,MSY,1025,1025,1035,200,179,1500,1534,1545,1538,0,0,,,,,,
2015,1,1,4,WN,369,N8312C,LAS,SMF,1025,1021,1033,90,65,397,1138,1155,1142,0,0,,,,,,
2015,1,1,4,WN,2445,N700GS,LGA,MDW,1025,1021,1036,160,134,725,1150,1205,1154,0,0,,,,,,
2015,1,1,4,WN,4724,N8628A,PHX,TPA,1025,1034,1049,225,203,1788,1612,1610,1617,0,0,,,,,,
2015,1,1,4,WN,454,N522SW,SAT,DAL,1025,1024,1035,60,42,248,1117,1125,1122,0,0,,,,,,
2015,1,1,4,WN,150,N8642E,STL,MCO,1025,1020,1028,135,110,882,1318,1340,1326,0,0,,,,,,
2015,1,1,4,US,538,N647AW,DCA,PHX,1025,1018,1035,308,310,1979,1345,1333,1349,0,0,,16,0,0,0,0
2015,1,1,4,AA,64,N3HXAA,DFW,JFK,1025,1041,1054,200,169,1391,1443,1445,1448,0,0,,,,,,
2015,1,1,4,AA,313,N549AA,DFW,DEN,1025,1023,1037,125,93,641,1110,1130,1119,0,0,,,,,,
2015,1,1,4,AA,184,N3LCAA,DFW,SFO,1025,,,225,,1464,,1210,,0,1,B,,,,,
2015,1,1,4,AA,1238,N3FNAA,FLL,ORD,1025,1019,1036,205,170,1182,1226,1250,1241,0,0,,,,,,
2015,1,1,4,AA,1255,N4XEAA,DFW,SJC,1025,,,225,,1438,,1210,,0,1,B,,,,,
2015,1,1,4,AA,1528,N475AA,DFW,LAS,1025,1047,1100,180,151,1055,1131,1125,1138,0,0,,,,,,
2015,1,1,4,AS,36,N469AS,SEA,MSP,1025,1019,1029,194,168,1399,1517,1539,1521,0,0,,,,,,
2015,1,1,4,AS,62,N792AS,JNU,SIT,1025,1014,1039,48,26,95,1105,1113,1113,0,0,,,,,,
2015,1,1,4,AS,537,N457AS,ONT,SEA,1025,1017,1026,158,133,956,1239,1303,1243,0,0,,,,,,
2015,1,1,4,AS,688,N626AS,PDX,ORD,1025,1018,1031,240,204,1739,1555,1625,1609,0,0,,,,,,
2015,1,1,4,B6,626,N368JB,BWI,BOS,1025,1019,1029,77,62,369,1131,1142,1135,0,0,,,,,,
2015,1,1,4,DL,1138,N912DL,ATL,IND,1025,1022,1035,101,67,432,1142,1206,1146,0,0,,,,,,
2015,1,1,4,DL,2075,N952DN,ATL,MCI,1025,1023,1034,138,105,692,1119,1143,1122,0,0,,,,,,
2015,1,1,4,EV,5343,N753EV,ATL,MYR,1025,1020,1035,71,42,317,1117,1136,1122,0,0,,,,,,
2015,1,1,4,EV,5660,N14173,IAH,MSY,1025,1025,1043,72,45,305,1128,1137,1133,0,0,,,,,,
2015,1,1,4,EV,5978,N12921,ORD,IND,1025,1019,1034,63,29,177,1203,1228,1209,0,0,,,,,,
2015,1,1,4,EV,6159,N17560,ORD,MCI,1025,1019,1033,98,72,403,1145,1203,1149,0,0,,,,,,
2015,1,1,4,F9,111,N206FR,MSP,DEN,1025,1044,1053,129,93,680,1126,1134,1133,0,0,,,,,,
2015,1,1,4,F9,214,N935FR,DEN,AUS,1025,1018,1029,119,118,775,1327,1324,1336,0,0,,,,,,
2015,1,1,4,MQ,2832,N667MQ,HSV,DFW,1025,,,130,,603,,1235,,0,1,B,,,,,
2015,1,1,4,MQ,2944,N680MQ,FSM,DFW,1025,1017,1022,65,47,227,1109,1130,1123,0,0,,,,,,
2015,1,1,4,MQ,3075,N638MQ,ORD,GRB,1025,1017,1031,58,33,173,1104,1123,1107,0,0,,,,,,
2015,1,1,4,MQ,3094,N508MQ,ORD,ELP,1025,1052,1102,198,202,1236,1324,1243,1327,0,0,,17,0,27,0,0
2015,1,1,4,MQ,3465,N830MQ,RDU,JFK,1025,1020,1028,90,66,427,1134,1155,1140,0,0,,,,,,
2015,1,1,4,EV,5107,N878AS,ATL,GSP,1025,1021,1032,54,31,153,1103,1119,1105,0,0,,,,,,
2015,1,1,4,OO,5295,N984CA,ORD,CMX,1025,1145,1156,83,66,359,1402,1248,1405,0,0,,0,0,0,16,61
2015,1,1,4,OO,2629,N465SW,LAX,SAF,1025,1021,1035,115,93,710,1308,1320,1314,0,0,,,,,,
2015,1,1,4,OO,5470,N566SW,SMF,SFO,1025,1021,1033,56,30,86,1103,1121,1125,0,0,,,,,,
2015,1,1,4,OO,6585,N899SK,PSP,PHX,1025,1025,1047,63,45,261,1232,1228,1238,0,0,,,,,,
2015,1,1,4,OO,6406,N905SW,SFO,EUG,1025,1016,1047,95,72,451,1159,1200,1204,0,0,,,,,,
2015,1,1,4,UA,206,N445UA,IAH,FLL,1026,1044,1058,145,114,965,1352,1351,1355,0,0,,,,,,
2015,1,1,4,UA,1189,N27205,IAH,SAT,1026,1032,1048,64,41,191,1129,1130,1138,0,0,,,,,,
2015,1,1,4,B6,930,N526JB,RSW,JFK,1026,1020,1031,153,139,1074,1250,1259,1254,0,0,,,,,,
2015,1,1,4,DL,2189,N697DL,PDX,SLC,1026,1025,1033,99,84,630,1257,1305,1304,0,0,,,,,,
2015,1,1,4,EV,5165,N186PQ,ATL,GRK,1026,1024,1042,151,122,803,1144,1157,1148,0,0,,,,,,
